Gene	HCC1143	COLO829	HCC1937	HCC1395	NCI-H1770
RSPH4A	1.0	0.0	0.0	unstable_segmentation	-1.0
RSPH6A	1.0	0.0	1.0	-1.0	0.0
RSPH9	1.0	0.0	1.0	unstable_segmentation	-1.0
RSPO1	0.0	0.0	-1.0	unstable_segmentation	1.0
RSPO2	2.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	-1.0
RSPO3	1.0	0.0	0.0	0.0	-1.0
RSPO4	1.0	1.0	1.0	-1.0	0.0
RSPRY1	0.0	-1.0	unstable_segmentation	2.0	unstable_segmentation
RSRC1	1.0	1.0	1.0	unstable_segmentation	-1.0
RSRC2	0.0	0.0	-1.0	-1.0	-1.0
RSRP1	0.0	0.0	-1.0	unstable_segmentation	1.0
RSU1	2.0	0.0	-1.0	-1.0	-1.0
RTBDN	0.0	0.0	unstable_segmentation	1.0	0.0
RTCA	0.0	-1.0	1.0	unstable_segmentation	1.0
RTCB	2.0	1.0	-1.0	unstable_segmentation	-1.0
RTF1	1.0	-1.0	-1.0	-1.0	1.0
RTKN	-1.0	0.0	0.0	-1.0	0.0
RTKN2	1.0	-1.0	-1.0	-1.0	-1.0
RTN1	1.0	0.0	0.0	unstable_segmentation	-1.0
RTN2	1.0	0.0	1.0	-1.0	0.0
RTN4	0.0	0.0	0.0	0.0	0.0
RTN4IP1	1.0	0.0	0.0	0.0	-1.0
RTN4R	2.0	0.0	0.0	-1.0	-1.0
RTN4RL1	1.0	0.0	0.0	1.0	-1.0
RTN4RL2	1.0	0.0	1.0	1.0	0.0
RTP1	1.0	1.0	2.0	0.0	-1.0
RTP2	1.0	1.0	2.0	0.0	-1.0
RTP3	-1.0	1.0	0.0	0.0	-1.0
RTP4	1.0	1.0	2.0	0.0	-1.0
RTTN	1.0	0.0	-1.0	-1.0	0.0
RUFY1	1.0	-1.0	1.0	0.0	-1.0
RUFY2	0.0	unstable_segmentation	-1.0	-1.0	-1.0
RUFY3	-1.0	1.0	-1.0	unstable_segmentation	-1.0
RUFY4	-1.0	0.0	-1.0	-1.0	-1.0
RUNDC1	-1.0	0.0	unstable_segmentation	-1.0	0.0
RUNDC3A	1.0	0.0	unstable_segmentation	-1.0	0.0
RUNDC3B	-1.0	1.0	-1.0	1.0	1.0
RUNX1	1.0	0.0	-1.0	-1.0	unstable_segmentation
RUNX2	1.0	1.0	1.0	unstable_segmentation	-1.0
RUNX3	0.0	0.0	-1.0	unstable_segmentation	1.0
RUSC1	1.0	1.0	0.0	0.0	1.0
RUSC2	0.0	1.0	0.0	unstable_segmentation	0.0
RUVBL1	1.0	1.0	unstable_segmentation	1.0	-1.0
RUVBL2	1.0	0.0	1.0	-1.0	0.0
RWDD1	1.0	0.0	0.0	unstable_segmentation	-1.0
RWDD2A	1.0	0.0	0.0	-1.0	-1.0
RWDD2B	0.0	0.0	-1.0	-1.0	0.0
RWDD3	0.0	-1.0	1.0	unstable_segmentation	1.0
RWDD4	-1.0	1.0	0.0	unstable_segmentation	-1.0
RXFP1	-1.0	1.0	0.0	unstable_segmentation	-1.0
RXFP2	-1.0	0.0	-1.0	0.0	0.0
RXFP3	1.0	-1.0	1.0	1.0	-1.0
RXFP4	1.0	1.0	unstable_segmentation	0.0	1.0
RXRA	0.0	1.0	1.0	1.0	0.0
RXRG	1.0	1.0	1.0	0.0	1.0
RYBP	-1.0	1.0	unstable_segmentation	unstable_segmentation	-1.0
RYR1	1.0	0.0	1.0	unstable_segmentation	0.0
RYR2	1.0	1.0	1.0	0.0	1.0
RYR3	1.0	-1.0	unstable_segmentation	-1.0	1.0
S100A1	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A10	1.0	unstable_segmentation	-1.0	0.0	1.0
S100A11	1.0	unstable_segmentation	-1.0	0.0	1.0
S100A12	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A13	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A14	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A16	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A2	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A3	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A4	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A5	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A6	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A7	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A7A	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A7L2	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A8	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100A9	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
S100B	1.0	unstable_segmentation	unstable_segmentation	0.0	0.0
S100G	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
S100P	0.0	-1.0	unstable_segmentation	unstable_segmentation	-1.0
S100PBP	0.0	0.0	-1.0	0.0	1.0
S100Z	1.0	-1.0	-1.0	-1.0	-1.0
S1PR1	0.0	-1.0	1.0	unstable_segmentation	1.0
S1PR2	0.0	0.0	1.0	-1.0	0.0
S1PR3	0.0	1.0	1.0	1.0	0.0
S1PR5	0.0	0.0	1.0	-1.0	0.0
SAA1	0.0	0.0	-1.0	-1.0	0.0
SAA2	0.0	0.0	-1.0	-1.0	0.0
SAA2-SAA4	0.0	0.0	-1.0	-1.0	0.0
SAA4	0.0	0.0	-1.0	-1.0	0.0
SAAL1	0.0	0.0	-1.0	-1.0	0.0
SACM1L	-1.0	1.0	0.0	0.0	-1.0
SAE1	1.0	0.0	1.0	-1.0	0.0
SAFB	0.0	0.0	unstable_segmentation	-1.0	0.0
SAFB2	0.0	0.0	unstable_segmentation	-1.0	0.0
SAG	-1.0	0.0	-1.0	0.0	-1.0
SAGE1	1.0	unstable_segmentation	1.0	unstable_segmentation	unstable_segmentation
SALL1	0.0	-1.0	2.0	unstable_segmentation	0.0
SALL2	1.0	0.0	unstable_segmentation	1.0	0.0
SALL4	1.0	1.0	1.0	0.0	0.0
SAMD1	0.0	0.0	unstable_segmentation	1.0	0.0
SAMD12	2.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	-1.0
SAMD13	0.0	0.0	unstable_segmentation	unstable_segmentation	1.0
SAMD15	1.0	unstable_segmentation	0.0	unstable_segmentation	-1.0
SAMD3	1.0	0.0	0.0	0.0	-1.0
SAMD4A	1.0	0.0	0.0	unstable_segmentation	-1.0
SAMD4B	1.0	0.0	2.0	-1.0	0.0
SAMD5	1.0	0.0	-1.0	0.0	-1.0
SAMD7	1.0	1.0	1.0	0.0	-1.0
SAMD8	0.0	unstable_segmentation	-1.0	-1.0	-1.0
SAMHD1	2.0	1.0	1.0	0.0	0.0
SAMM50	2.0	1.0	unstable_segmentation	1.0	-1.0
SAMSN1	2.0	0.0	-1.0	-1.0	0.0
SAP130	-1.0	0.0	1.0	-1.0	-1.0
SAP30	-1.0	1.0	0.0	unstable_segmentation	-1.0
SAP30BP	2.0	0.0	unstable_segmentation	1.0	0.0
SAP30L	1.0	-1.0	1.0	0.0	-1.0
SAPCD2	0.0	1.0	1.0	1.0	0.0
SAR1A	0.0	-1.0	-1.0	-1.0	-1.0
SAR1B	1.0	-1.0	1.0	unstable_segmentation	-1.0
SARDH	0.0	1.0	1.0	1.0	0.0
SARNP	0.0	0.0	-1.0	-1.0	-1.0
SARS2	1.0	0.0	1.0	-1.0	0.0
SART3	0.0	0.0	-1.0	-1.0	-1.0
SASH1	1.0	0.0	-1.0	0.0	-1.0
SASH3	1.0	unstable_segmentation	1.0	unstable_segmentation	unstable_segmentation
SASS6	0.0	-1.0	1.0	unstable_segmentation	1.0
SAT2	1.0	0.0	0.0	1.0	-1.0
SATB2	-1.0	0.0	0.0	-1.0	-1.0
SATL1	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
SAV1	1.0	0.0	0.0	unstable_segmentation	-1.0
SAXO2	1.0	-1.0	-1.0	unstable_segmentation	0.0
SAYSD1	1.0	unstable_segmentation	0.0	unstable_segmentation	-1.0
SBDS	-1.0	1.0	unstable_segmentation	unstable_segmentation	1.0
SBF1	2.0	1.0	unstable_segmentation	1.0	-1.0
SBF2	1.0	0.0	-1.0	-1.0	0.0
SBK1	1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SBK2	1.0	0.0	2.0	unstable_segmentation	0.0
SBK3	1.0	0.0	2.0	unstable_segmentation	0.0
SBNO1	0.0	0.0	-1.0	-1.0	-1.0
SBSN	1.0	0.0	1.0	0.0	0.0
SC5D	-1.0	0.0	1.0	unstable_segmentation	unstable_segmentation
SCAF1	1.0	0.0	1.0	unstable_segmentation	0.0
SCAF11	0.0	0.0	unstable_segmentation	-1.0	-1.0
SCAF4	0.0	0.0	-1.0	-1.0	0.0
SCAF8	1.0	0.0	-1.0	0.0	-1.0
SCAI	0.0	1.0	1.0	0.0	0.0
SCAMP1	1.0	-1.0	-1.0	-1.0	-1.0
SCAMP2	1.0	-1.0	-1.0	0.0	0.0
SCAMP3	1.0	1.0	0.0	0.0	1.0
SCAMP5	1.0	-1.0	-1.0	0.0	0.0
SCAND1	2.0	1.0	1.0	0.0	0.0
SCAP	-1.0	1.0	0.0	0.0	-1.0
SCAPER	1.0	-1.0	-1.0	0.0	0.0
SCARB1	0.0	0.0	-1.0	-1.0	-1.0
SCARB2	-1.0	1.0	-1.0	unstable_segmentation	-1.0
SCARF1	1.0	0.0	unstable_segmentation	1.0	-1.0
SCARF2	2.0	0.0	0.0	-1.0	-1.0
SCCPDH	2.0	1.0	unstable_segmentation	0.0	1.0
SCD	0.0	-1.0	-1.0	-1.0	-1.0
SCD5	-1.0	1.0	0.0	0.0	-1.0
SCEL	-1.0	0.0	1.0	-1.0	0.0
SCFD1	1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SCG2	-1.0	0.0	-1.0	-1.0	-1.0
SCG3	1.0	-1.0	-1.0	-1.0	0.0
SCG5	1.0	-1.0	unstable_segmentation	-1.0	1.0
SCGB2B2	1.0	0.0	1.0	0.0	0.0
SCGB3A1	1.0	-1.0	1.0	unstable_segmentation	-1.0
SCGB3A2	1.0	-1.0	1.0	0.0	-1.0
SCGN	-1.0	1.0	0.0	unstable_segmentation	-1.0
SCHIP1	1.0	1.0	1.0	unstable_segmentation	-1.0
SCIMP	1.0	0.0	0.0	1.0	-1.0
SCIN	0.0	1.0	1.0	unstable_segmentation	1.0
SCLT1	-1.0	1.0	unstable_segmentation	unstable_segmentation	-1.0
SCLY	-1.0	0.0	-1.0	0.0	-1.0
SCMH1	0.0	0.0	-1.0	unstable_segmentation	1.0
SCML1	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
SCML2	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
SCML4	1.0	0.0	0.0	0.0	-1.0
SCN1A	1.0	0.0	0.0	0.0	0.0
SCN1B	1.0	0.0	1.0	0.0	0.0
SCN2B	-1.0	0.0	1.0	unstable_segmentation	unstable_segmentation
SCN3A	-1.0	0.0	0.0	unstable_segmentation	0.0
SCN3B	-1.0	unstable_segmentation	1.0	-1.0	unstable_segmentation
SCN4A	0.0	0.0	0.0	-1.0	0.0
SCN4B	-1.0	0.0	1.0	unstable_segmentation	unstable_segmentation
SCN7A	-1.0	0.0	0.0	0.0	0.0
SCN8A	0.0	0.0	-1.0	-1.0	-1.0
SCN9A	-1.0	0.0	0.0	0.0	0.0
SCNM1	1.0	1.0	-1.0	0.0	1.0
SCNN1A	0.0	0.0	1.0	1.0	0.0
SCNN1B	1.0	0.0	0.0	unstable_segmentation	0.0
SCNN1D	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	1.0
SCNN1G	1.0	0.0	0.0	unstable_segmentation	0.0
SCO1	1.0	0.0	unstable_segmentation	1.0	-1.0
SCO2	2.0	1.0	unstable_segmentation	1.0	-1.0
SCOC	-1.0	1.0	0.0	unstable_segmentation	-1.0
SCP2D1	2.0	1.0	0.0	-1.0	0.0
SCPEP1	2.0	0.0	0.0	-1.0	0.0
SCRG1	-1.0	1.0	0.0	unstable_segmentation	-1.0
SCRIB	2.0	0.0	2.0	unstable_segmentation	-1.0
SCRN1	0.0	1.0	1.0	0.0	1.0
SCRN3	-1.0	0.0	0.0	0.0	0.0
SCRT1	2.0	0.0	2.0	unstable_segmentation	-1.0
SCRT2	1.0	1.0	1.0	-1.0	0.0
SCTR	-1.0	0.0	0.0	-1.0	unstable_segmentation
SCUBE1	2.0	1.0	unstable_segmentation	1.0	-1.0
SCUBE2	1.0	0.0	-1.0	-1.0	0.0
SCUBE3	1.0	0.0	0.0	1.0	-1.0
SCX	2.0	0.0	2.0	unstable_segmentation	-1.0
SCYL2	0.0	0.0	-1.0	-1.0	-1.0
SCYL3	1.0	1.0	1.0	1.0	1.0
SDAD1	-1.0	1.0	-1.0	unstable_segmentation	-1.0
SDC1	-1.0	0.0	0.0	-1.0	0.0
SDC3	0.0	0.0	-1.0	0.0	1.0
SDC4	1.0	1.0	1.0	0.0	0.0
SDCBP	2.0	0.0	1.0	unstable_segmentation	-1.0
SDCBP2	1.0	1.0	1.0	-1.0	0.0
SDCCAG8	2.0	1.0	unstable_segmentation	0.0	1.0
SDE2	1.0	1.0	1.0	0.0	1.0
SDF2L1	2.0	unstable_segmentation	0.0	-1.0	-1.0
SDF4	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	1.0
SDHAF1	1.0	0.0	1.0	0.0	0.0
SDHAF4	1.0	0.0	0.0	1.0	-1.0
SDHB	0.0	0.0	-1.0	unstable_segmentation	1.0
SDHC	1.0	1.0	1.0	0.0	1.0
SDHD	-1.0	unstable_segmentation	1.0	unstable_segmentation	0.0
SDK1	0.0	1.0	1.0	unstable_segmentation	1.0
SDK2	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SDR16C5	2.0	0.0	1.0	unstable_segmentation	-1.0
SDR39U1	1.0	0.0	0.0	unstable_segmentation	0.0
SDR42E1	0.0	-1.0	1.0	unstable_segmentation	0.0
SDR42E2	1.0	0.0	0.0	2.0	0.0
SDR9C7	2.0	0.0	-1.0	-1.0	-1.0
SDS	0.0	0.0	-1.0	-1.0	-1.0
SDSL	0.0	0.0	-1.0	-1.0	-1.0
SEC11A	1.0	1.0	-1.0	unstable_segmentation	0.0
SEC11C	1.0	0.0	-1.0	-1.0	0.0
SEC14L1	2.0	0.0	unstable_segmentation	1.0	0.0
SEC14L2	2.0	1.0	-1.0	unstable_segmentation	-1.0
SEC14L3	2.0	1.0	-1.0	unstable_segmentation	-1.0
SEC14L4	2.0	1.0	-1.0	unstable_segmentation	-1.0
SEC14L5	1.0	0.0	0.0	0.0	unstable_segmentation
SEC14L6	2.0	1.0	-1.0	unstable_segmentation	-1.0
SEC16A	0.0	1.0	1.0	1.0	0.0
SEC16B	1.0	1.0	0.0	1.0	1.0
SEC22A	1.0	1.0	unstable_segmentation	-1.0	-1.0
SEC23A	1.0	0.0	0.0	-1.0	-1.0
SEC23B	2.0	1.0	0.0	-1.0	0.0
SEC23IP	0.0	-1.0	-1.0	unstable_segmentation	-1.0
SEC24A	1.0	-1.0	1.0	unstable_segmentation	-1.0
SEC24B	-1.0	1.0	0.0	unstable_segmentation	-1.0
SEC24C	0.0	unstable_segmentation	-1.0	-1.0	-1.0
SEC24D	-1.0	1.0	0.0	unstable_segmentation	-1.0
SEC31A	-1.0	1.0	0.0	0.0	-1.0
SEC31B	0.0	-1.0	-1.0	-1.0	-1.0
SEC61A1	1.0	1.0	unstable_segmentation	1.0	-1.0
SEC61A2	2.0	0.0	-1.0	-1.0	-1.0
SEC61B	0.0	1.0	1.0	1.0	0.0
SEC61G	2.0	1.0	1.0	0.0	1.0
SEC62	1.0	1.0	1.0	0.0	-1.0
SEC63	1.0	0.0	0.0	0.0	-1.0
SECISBP2	0.0	1.0	1.0	1.0	0.0
SECISBP2L	1.0	-1.0	-1.0	-1.0	0.0
SECTM1	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SEH1L	1.0	0.0	0.0	unstable_segmentation	0.0
SEL1L	1.0	0.0	0.0	unstable_segmentation	-1.0
SEL1L2	2.0	1.0	0.0	unstable_segmentation	0.0
SEL1L3	0.0	-1.0	-1.0	0.0	-1.0
SELE	1.0	1.0	1.0	1.0	1.0
SELENBP1	1.0	1.0	-1.0	0.0	1.0
SELL	1.0	1.0	1.0	1.0	1.0
SELP	1.0	1.0	1.0	1.0	1.0
SELPLG	0.0	0.0	-1.0	-1.0	-1.0
SEMA3A	-1.0	1.0	-1.0	1.0	1.0
SEMA3B	-1.0	1.0	0.0	0.0	-1.0
SEMA3C	-1.0	1.0	-1.0	1.0	1.0
SEMA3D	-1.0	1.0	-1.0	1.0	1.0
SEMA3E	-1.0	1.0	-1.0	1.0	1.0
SEMA3F	-1.0	1.0	0.0	0.0	-1.0
SEMA3G	-1.0	1.0	0.0	0.0	-1.0
SEMA4A	1.0	1.0	unstable_segmentation	0.0	1.0
SEMA4B	1.0	1.0	unstable_segmentation	unstable_segmentation	0.0
SEMA4D	0.0	1.0	1.0	1.0	0.0
SEMA4F	-1.0	0.0	0.0	-1.0	0.0
SEMA4G	0.0	-1.0	-1.0	-1.0	-1.0
SEMA5A	2.0	-1.0	2.0	1.0	-1.0
SEMA5B	1.0	1.0	unstable_segmentation	-1.0	-1.0
SEMA6A	1.0	-1.0	-1.0	-1.0	-1.0
SEMA6B	0.0	0.0	0.0	-1.0	0.0
SEMA6C	1.0	1.0	-1.0	0.0	1.0
SEMA6D	1.0	-1.0	-1.0	-1.0	0.0
SEMA7A	1.0	-1.0	-1.0	0.0	0.0
SEMG1	1.0	1.0	1.0	0.0	0.0
SEMG2	1.0	1.0	1.0	0.0	0.0
SENP1	0.0	0.0	-1.0	-1.0	-1.0
SENP2	1.0	1.0	2.0	0.0	-1.0
SENP3	1.0	0.0	0.0	1.0	-1.0
SENP5	2.0	1.0	2.0	unstable_segmentation	-1.0
SENP6	1.0	0.0	0.0	-1.0	-1.0
SENP7	1.0	1.0	0.0	-1.0	-1.0
SENP8	2.0	-1.0	-1.0	0.0	0.0
SEPHS1	2.0	0.0	-1.0	-1.0	-1.0
SEPHS2	1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SEPSECS	0.0	-1.0	-1.0	0.0	-1.0
SERAC1	1.0	0.0	-1.0	0.0	-1.0
SERBP1	0.0	0.0	-1.0	unstable_segmentation	1.0
SERF1A	1.0	unstable_segmentation	-1.0	unstable_segmentation	-1.0
SERF1B	1.0	unstable_segmentation	-1.0	unstable_segmentation	-1.0
SERF2	1.0	-1.0	-1.0	-1.0	unstable_segmentation
SERGEF	0.0	0.0	-1.0	-1.0	0.0
SERHL2	2.0	1.0	unstable_segmentation	1.0	-1.0
SERINC1	1.0	0.0	0.0	unstable_segmentation	-1.0
SERINC2	0.0	0.0	-1.0	0.0	1.0
SERINC3	1.0	1.0	1.0	0.0	0.0
SERINC4	1.0	-1.0	-1.0	-1.0	unstable_segmentation
SERINC5	1.0	-1.0	-1.0	-1.0	-1.0
SERP1	1.0	1.0	1.0	unstable_segmentation	-1.0
SERP2	-1.0	0.0	-1.0	unstable_segmentation	0.0
SERPINA7	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
SERPINB1	0.0	1.0	unstable_segmentation	2.0	-1.0
SERPINB10	1.0	0.0	-1.0	-1.0	0.0
SERPINB11	1.0	0.0	-1.0	-1.0	0.0
SERPINB12	1.0	0.0	-1.0	-1.0	0.0
SERPINB13	1.0	0.0	-1.0	-1.0	0.0
SERPINB2	1.0	0.0	-1.0	-1.0	0.0
SERPINB3	1.0	0.0	-1.0	-1.0	0.0
SERPINB4	1.0	0.0	-1.0	-1.0	0.0
SERPINB5	1.0	0.0	-1.0	-1.0	0.0
SERPINB6	0.0	1.0	unstable_segmentation	2.0	-1.0
SERPINB7	1.0	0.0	-1.0	-1.0	0.0
SERPINB8	1.0	0.0	-1.0	-1.0	0.0
SERPINB9	0.0	1.0	unstable_segmentation	2.0	-1.0
SERPINC1	1.0	1.0	1.0	1.0	1.0
SERPIND1	2.0	0.0	0.0	-1.0	-1.0
SERPINE2	-1.0	0.0	-1.0	-1.0	-1.0
SERPINE3	-1.0	0.0	unstable_segmentation	-1.0	0.0
SERPINF1	1.0	0.0	unstable_segmentation	1.0	-1.0
SERPINF2	1.0	0.0	unstable_segmentation	1.0	-1.0
SERPING1	1.0	0.0	1.0	1.0	0.0
SERPINH1	1.0	0.0	0.0	-1.0	0.0
SERPINI1	1.0	1.0	1.0	-1.0	-1.0
SERPINI2	1.0	1.0	1.0	-1.0	-1.0
SERTAD1	1.0	0.0	1.0	-1.0	0.0
SERTAD2	-1.0	0.0	0.0	-1.0	0.0
SERTAD3	1.0	0.0	1.0	-1.0	0.0
SERTAD4	1.0	1.0	unstable_segmentation	0.0	1.0
SERTM1	-1.0	unstable_segmentation	-1.0	unstable_segmentation	0.0
SESN1	1.0	0.0	0.0	0.0	-1.0
SESN2	0.0	0.0	-1.0	0.0	1.0
SESN3	-1.0	0.0	0.0	unstable_segmentation	0.0
SESTD1	-1.0	0.0	0.0	unstable_segmentation	0.0
SET	0.0	1.0	1.0	0.0	0.0
SETBP1	1.0	0.0	-1.0	1.0	0.0
SETD1A	1.0	0.0	unstable_segmentation	unstable_segmentation	unstable_segmentation
SETD1B	0.0	0.0	-1.0	-1.0	-1.0
SETD2	-1.0	1.0	0.0	0.0	-1.0
SETD4	1.0	0.0	-1.0	-1.0	0.0
SETD6	0.0	-1.0	1.0	2.0	0.0
SETD7	-1.0	1.0	0.0	unstable_segmentation	-1.0
SETD9	1.0	-1.0	-1.0	unstable_segmentation	-1.0
SETDB1	1.0	1.0	-1.0	0.0	1.0
SETDB2	-1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SETSIP	0.0	-1.0	1.0	unstable_segmentation	1.0
SETX	0.0	1.0	1.0	1.0	0.0
SEZ6L	2.0	1.0	-1.0	unstable_segmentation	-1.0
SEZ6L2	1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SF3A1	2.0	1.0	-1.0	unstable_segmentation	-1.0
SF3A3	0.0	0.0	-1.0	unstable_segmentation	1.0
SF3B1	-1.0	0.0	unstable_segmentation	-1.0	-1.0
SF3B3	0.0	unstable_segmentation	1.0	2.0	0.0
SF3B5	1.0	0.0	0.0	0.0	-1.0
SF3B6	-1.0	0.0	0.0	-1.0	0.0
SFI1	2.0	1.0	-1.0	unstable_segmentation	-1.0
SFMBT1	-1.0	1.0	0.0	0.0	-1.0
SFMBT2	2.0	-1.0	-1.0	unstable_segmentation	-1.0
SFN	0.0	0.0	-1.0	unstable_segmentation	1.0
SFPQ	0.0	0.0	-1.0	0.0	1.0
SFR1	0.0	-1.0	-1.0	-1.0	-1.0
SFRP2	-1.0	1.0	0.0	unstable_segmentation	-1.0
SFRP4	0.0	1.0	unstable_segmentation	0.0	1.0
SFRP5	0.0	-1.0	-1.0	-1.0	-1.0
SFSWAP	1.0	0.0	-1.0	-1.0	-1.0
SFT2D1	1.0	0.0	-1.0	unstable_segmentation	-1.0
SFT2D2	1.0	1.0	1.0	0.0	1.0
SFT2D3	-1.0	0.0	1.0	-1.0	-1.0
SFTA2	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
SFTA3	1.0	0.0	0.0	unstable_segmentation	-1.0
SFTPA1	0.0	-1.0	-1.0	-1.0	-1.0
SFTPA2	0.0	-1.0	-1.0	-1.0	-1.0
SFTPB	-1.0	0.0	0.0	1.0	0.0
SFTPC	-1.0	0.0	-1.0	-1.0	-1.0
SFTPD	0.0	-1.0	-1.0	-1.0	-1.0
SFXN1	1.0	-1.0	1.0	0.0	-1.0
SFXN2	0.0	-1.0	-1.0	-1.0	-1.0
SFXN3	0.0	-1.0	-1.0	-1.0	-1.0
SFXN4	0.0	-1.0	-1.0	-1.0	-1.0
SFXN5	-1.0	0.0	0.0	-1.0	0.0
SGCB	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	-1.0
SGCD	1.0	-1.0	1.0	0.0	-1.0
SGIP1	0.0	0.0	-1.0	unstable_segmentation	1.0
SGK1	1.0	0.0	0.0	0.0	-1.0
SGK2	1.0	1.0	1.0	0.0	0.0
SGK3	2.0	0.0	1.0	unstable_segmentation	-1.0
SGMS1	1.0	unstable_segmentation	-1.0	0.0	-1.0
SGMS2	-1.0	1.0	0.0	unstable_segmentation	-1.0
SGPL1	0.0	unstable_segmentation	-1.0	-1.0	-1.0
SGPP1	1.0	0.0	0.0	unstable_segmentation	-1.0
SGPP2	-1.0	0.0	-1.0	-1.0	-1.0
SGSH	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SGSM1	2.0	1.0	-1.0	unstable_segmentation	-1.0
SGSM2	1.0	0.0	0.0	1.0	-1.0
SGSM3	2.0	1.0	unstable_segmentation	1.0	-1.0
SGTB	1.0	-1.0	-1.0	unstable_segmentation	-1.0
SH2B1	1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
SH2B3	0.0	0.0	-1.0	-1.0	-1.0
SH2D1A	1.0	unstable_segmentation	1.0	unstable_segmentation	unstable_segmentation
SH2D1B	1.0	1.0	1.0	0.0	1.0
SH2D2A	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
SH2D3A	0.0	0.0	1.0	-1.0	0.0
SH2D3C	0.0	1.0	1.0	0.0	0.0
SH2D4B	0.0	-1.0	-1.0	-1.0	-1.0
SH2D5	1.0	0.0	-1.0	unstable_segmentation	1.0
SH2D6	-1.0	0.0	0.0	1.0	0.0
SH2D7	1.0	-1.0	-1.0	unstable_segmentation	0.0
SH3BGR	1.0	0.0	-1.0	-1.0	0.0
SH3BGRL	1.0	unstable_segmentation	unstable_segmentation	-1.0	unstable_segmentation
SH3BGRL2	1.0	0.0	0.0	-1.0	-1.0
SH3BGRL3	0.0	0.0	-1.0	unstable_segmentation	1.0
SH3BP1	2.0	1.0	unstable_segmentation	1.0	-1.0
SH3BP2	0.0	-1.0	unstable_segmentation	unstable_segmentation	-1.0
SH3BP4	-1.0	0.0	-1.0	0.0	-1.0
SH3BP5L	2.0	unstable_segmentation	-1.0	unstable_segmentation	1.0
SH3D19	-1.0	1.0	0.0	unstable_segmentation	-1.0
SH3D21	0.0	0.0	-1.0	0.0	1.0
SH3GL3	1.0	-1.0	-1.0	0.0	0.0
SH3GLB1	0.0	unstable_segmentation	1.0	unstable_segmentation	1.0
SH3GLB2	0.0	1.0	1.0	0.0	0.0
SH3KBP1	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
SH3PXD2A	0.0	-1.0	-1.0	-1.0	-1.0
SH3PXD2B	1.0	-1.0	1.0	0.0	-1.0
SH3RF1	-1.0	1.0	0.0	unstable_segmentation	-1.0
SH3RF2	1.0	-1.0	1.0	0.0	-1.0
SH3RF3	0.0	0.0	0.0	unstable_segmentation	-1.0
SH3TC2	1.0	-1.0	1.0	0.0	-1.0
SHANK1	1.0	0.0	2.0	1.0	0.0
SHANK2	1.0	0.0	1.0	-1.0	0.0
SHARPIN	2.0	0.0	2.0	unstable_segmentation	-1.0
SHB	0.0	1.0	0.0	unstable_segmentation	0.0
SHBG	1.0	0.0	0.0	1.0	-1.0
SHC1	1.0	1.0	0.0	0.0	1.0
SHC3	0.0	1.0	1.0	1.0	0.0
SHC4	1.0	-1.0	-1.0	-1.0	0.0
SHCBP1L	1.0	1.0	0.0	1.0	1.0
SHE	1.0	1.0	0.0	0.0	1.0
SHF	1.0	-1.0	-1.0	-1.0	0.0
